loss,step
0.3575021,9959
0.32551485,9960
0.3649551,9961
0.36374423,9962
0.40277338,9963
0.3858356,9964
0.36076653,9965
0.43944007,9966
0.5338484,9967
0.35606468,9968
0.39182937,9969
0.40568972,9970
0.38334477,9971
0.3716972,9972
0.40441078,9973
0.38517666,9974
0.41409475,9975
0.35140443,9976
0.4981395,9977
0.4074412,9978
0.3536982,9979
0.4458388,9980
0.4431538,9981
0.37271008,9982
0.34622967,9983
0.39942253,9984
0.4689256,9985
0.37067366,9986
0.35981533,9987
0.40994522,9988
0.36866963,9989
0.35616395,9990
0.39406925,9991
0.35952604,9992
0.38402122,9993
0.35710573,9994
0.35185724,9995
0.41935164,9996
0.2957434,9997
0.3009853,9998
0.38466987,9999
0.3377241,10000
0.3271026,10001
0.45323372,10002
0.4776352,10003
0.32172814,10004
0.31170025,10005
0.33359057,10006
0.31287146,10007
0.32238966,10008
0.2974738,10009
0.3230108,10010
0.34552956,10011
0.3693967,10012
0.32496905,10013
0.32881612,10014
0.33039692,10015
0.33303964,10016
0.34903538,10017
0.31170744,10018
0.31919008,10019
0.31022203,10020
0.329126,10021
0.34703767,10022
0.36407155,10023
0.3353448,10024
0.3205851,10025
0.33923852,10026
0.331877,10027
0.35293168,10028
0.31415454,10029
0.30734128,10030
0.31453001,10031
0.3393492,10032
0.36194938,10033
0.3788306,10034
0.38040888,10035
0.3899338,10036
0.3338896,10037
0.31870854,10038
0.32183152,10039
0.33359098,10040
0.32727733,10041
0.32059187,10042
0.32965887,10043
0.3463612,10044
0.35359797,10045
0.30043715,10046
0.34027797,10047
0.38369927,10048
0.32962435,10049
0.32067847,10050
0.31578642,10051
0.395437,10052
0.3035533,10053
0.36518198,10054
0.33910584,10055
0.3199248,10056
0.2826938,10057
0.34355453,10058
0.39376867,10059
0.31028187,10060
0.34351587,10061
0.3421108,10062
0.31351286,10063
0.3212733,10064
0.2894618,10065
0.3023351,10066
0.36187518,10067
0.35642207,10068
0.29569444,10069
0.3807378,10070
0.31709385,10071
0.32014126,10072
0.33679444,10073
0.32144,10074
0.32854518,10075
0.35031062,10076
0.30122155,10077
0.3066498,10078
0.34488583,10079
0.2778106,10080
0.34251457,10081
0.3491552,10082
0.27791828,10083
0.3253708,10084
0.3114765,10085
0.32954028,10086
0.33392578,10087
0.30484834,10088
0.3152545,10089
0.34744585,10090
0.34035987,10091
0.3508098,10092
0.30339974,10093
0.3173444,10094
0.30647132,10095
0.33979028,10096
0.33648944,10097
0.31660172,10098
0.35079932,10099
0.3228265,10100
0.35625577,10101
0.3326704,10102
0.3396945,10103
0.35262716,10104
0.31172454,10105
0.31008872,10106
0.3261006,10107
0.3353648,10108
0.30929863,10109
0.33131662,10110
0.290673,10111
0.3286786,10112
0.30407938,10113
0.33995235,10114
0.30790776,10115
0.34102896,10116
0.34942448,10117
0.35732406,10118
0.3258063,10119
0.33146554,10120
0.32078236,10121
0.37973803,10122
0.33158278,10123
0.35773814,10124
0.3877787,10125
0.35897046,10126
0.2940502,10127
0.2913058,10128
0.37920487,10129
0.32213053,10130
0.30214047,10131
0.35008687,10132
0.36261833,10133
0.2909305,10134
0.3897136,10135
0.3273129,10136
0.3194515,10137
0.32731336,10138
0.38893592,10139
0.31397355,10140
0.29224482,10141
0.2960287,10142
0.320386,10143
0.36206254,10144
0.3052174,10145
0.299669,10146
0.31717378,10147
0.29415715,10148
0.38129944,10149
0.28479037,10150
0.41123962,10151
0.35790163,10152
0.38528937,10153
0.33230364,10154
0.3454902,10155
0.3347633,10156
0.34196693,10157
0.3147387,10158
0.32651913,10159
0.31693554,10160
0.32329065,10161
0.34924883,10162
0.34019813,10163
0.30086946,10164
0.3474338,10165
0.32051742,10166
0.317299,10167
0.33103383,10168
0.3163988,10169
0.37511313,10170
0.2922687,10171
0.33841902,10172
0.37796974,10173
0.30577296,10174
0.31107098,10175
0.3425069,10176
0.3236039,10177
0.30697906,10178
0.30793303,10179
0.31147748,10180
0.31470555,10181
0.35822332,10182
0.32391357,10183
0.3267234,10184
0.34410387,10185
0.3253116,10186
0.36133856,10187
0.3523969,10188
0.34330022,10189
0.3672047,10190
0.3278658,10191
0.35803953,10192
0.2974351,10193
0.34542248,10194
0.33931667,10195
0.3185928,10196
0.35507005,10197
0.30351394,10198
0.30771804,10199
0.37790224,10200
0.34979546,10201
0.35652465,10202
0.28725803,10203
0.31871742,10204
0.30457586,10205
0.3717165,10206
0.31283462,10207
0.38120157,10208
0.32621694,10209
0.3412075,10210
0.3582586,10211
0.39809713,10212
0.292708,10213
0.28217837,10214
0.2904355,10215
0.39471382,10216
0.30748814,10217
0.35706827,10218
0.31293833,10219
0.29691118,10220
0.34347415,10221
0.36463335,10222
0.30651522,10223
0.28879035,10224
0.32644343,10225
0.34004587,10226
0.2787926,10227
0.33576867,10228
0.3345916,10229
0.35331002,10230
0.33105928,10231
0.35217112,10232
0.28582048,10233
0.2991005,10234
0.30178905,10235
0.33509672,10236
0.35652292,10237
0.33349344,10238
0.31006992,10239
0.29174173,10240
0.32358047,10241
0.34647042,10242
0.32286403,10243
0.3390866,10244
0.31353727,10245
0.28058422,10246
0.34780502,10247
0.3397025,10248
0.31544214,10249
0.31546983,10250
0.29392782,10251
0.34978086,10252
0.35407093,10253
0.3016655,10254
0.2995695,10255
0.3052356,10256
0.32885242,10257
0.28677583,10258
0.30373624,10259
0.32978457,10260
0.38124475,10261
0.35659096,10262
0.3371708,10263
0.34134024,10264
0.30862185,10265
0.35640675,10266
0.30025798,10267
0.33008137,10268
0.34737286,10269
0.3363032,10270
0.3061226,10271
0.3135478,10272
0.38765687,10273
0.3159883,10274
0.2945999,10275
0.3068995,10276
0.29771227,10277
0.34629744,10278
0.3427894,10279
0.33676624,10280
0.28533065,10281
0.31194407,10282
0.31396276,10283
0.37786812,10284
0.31374657,10285
0.31395245,10286
0.29268253,10287
0.3027114,10288
0.2813838,10289
0.31741425,10290
0.29231954,10291
0.35929057,10292
0.3721199,10293
0.32657263,10294
0.33795902,10295
0.32643247,10296
0.31745315,10297
0.29072213,10298
0.31823093,10299
0.30014235,10300
0.29517287,10301
0.3198594,10302
0.36375365,10303
0.35898352,10304
0.31064463,10305
0.34062713,10306
0.34934148,10307
0.37375578,10308
0.34530002,10309
0.35144317,10310
0.27246264,10311
0.33430707,10312
0.32077214,10313
0.33309144,10314
0.2990386,10315
0.36814827,10316
0.30468947,10317
0.32411653,10318
0.3565449,10319
0.37256563,10320
0.32579285,10321
0.34776765,10322
0.35748613,10323
0.30759454,10324
0.33517444,10325
0.32335317,10326
0.3359457,10327
0.29487327,10328
0.35514677,10329
0.2717543,10330
0.29088444,10331
0.35501927,10332
0.34746253,10333
0.3016535,10334
0.2804985,10335
0.32089585,10336
0.28341067,10337
0.3439006,10338
0.36298013,10339
0.3803637,10340
0.34441105,10341
0.36931396,10342
0.3146471,10343
0.33919305,10344
0.32948732,10345
0.3541475,10346
0.35117918,10347
0.34563565,10348
0.36480868,10349
0.3615911,10350
0.31566423,10351
0.35671708,10352
0.30843943,10353
0.38183248,10354
0.34516257,10355
0.3071868,10356
0.35461766,10357
0.40628743,10358
0.41806298,10359
0.4309824,10360
0.3434143,10361
0.29885826,10362
0.38474855,10363
0.3127851,10364
0.35783124,10365
0.32901853,10366
0.3056193,10367
0.32794672,10368
0.32950422,10369
0.31008357,10370
0.38394344,10371
0.3604109,10372
0.35343906,10373
0.32636112,10374
0.3211176,10375
0.36379328,10376
0.31152302,10377
0.38932472,10378
0.34029102,10379
0.3395691,10380
0.4263488,10381
0.31774074,10382
0.33062923,10383
0.32307804,10384
0.3411153,10385
0.380501,10386
0.41686052,10387
0.36324012,10388
0.3429814,10389
0.31647655,10390
0.35160768,10391
0.30761033,10392
0.32955217,10393
0.30938345,10394
0.3358836,10395
0.33224946,10396
0.3575607,10397
0.3792305,10398
0.30129874,10399
0.31389523,10400
0.33361003,10401
0.3750757,10402
0.3249911,10403
0.36014235,10404
0.3572694,10405
0.2817474,10406
0.36721754,10407
0.35817942,10408
0.30304807,10409
0.33634242,10410
0.3232743,10411
0.37271702,10412
0.3336135,10413
0.29935282,10414
0.3571096,10415
0.3661716,10416
0.28881168,10417
0.30601913,10418
0.31237584,10419
0.31442505,10420
0.31779528,10421
0.34723026,10422
0.3177951,10423
0.38934672,10424
0.2826869,10425
0.27401567,10426
0.2842834,10427
0.3163777,10428
0.34670663,10429
0.3710423,10430
0.3173037,10431
0.29978716,10432
0.31990165,10433
0.34137022,10434
0.33303294,10435
0.2922672,10436
0.30583546,10437
0.3755717,10438
0.3153103,10439
0.298545,10440
0.328377,10441
0.33851394,10442
0.37692618,10443
0.33514535,10444
0.31671938,10445
0.31137538,10446
0.31546485,10447
0.32672557,10448
0.34988546,10449
0.3499124,10450
0.33032063,10451
0.34631062,10452
0.3346903,10453
0.2911136,10454
0.33514488,10455
0.32689673,10456
0.35201168,10457
0.33151254,10458
0.31464297,10459
0.30721778,10460
0.3611638,10461
0.33919886,10462
0.31781214,10463
0.32273057,10464
0.34713036,10465
0.27570453,10466
0.32627633,10467
0.3792935,10468
0.36189967,10469
0.32225204,10470
0.31764412,10471
0.36848965,10472
0.3407436,10473
0.36696985,10474
0.31648642,10475
0.3182091,10476
0.36064917,10477
0.32671118,10478
0.28788525,10479
0.29315245,10480
0.3182515,10481
0.3704813,10482
0.27279136,10483
0.29681185,10484
0.34707874,10485
0.2799349,10486
0.31458956,10487
0.34269345,10488
0.32761884,10489
0.2915338,10490
0.29670158,10491
0.35648367,10492
0.30378777,10493
0.32020342,10494
0.33353263,10495
0.36301756,10496
0.37864703,10497
0.2989884,10498
0.3340807,10499
0.32338193,10500
0.3129558,10501
0.33197033,10502
0.31583136,10503
0.28807926,10504
0.30813035,10505
0.3612222,10506
0.30000955,10507
0.27955228,10508
0.3356939,10509
0.36454675,10510
0.3472337,10511
0.33493328,10512
0.30478448,10513
0.33282536,10514
0.33652955,10515
0.33856538,10516
0.29935592,10517
0.32314014,10518
0.32797804,10519
0.31789947,10520
0.33248255,10521
0.32615715,10522
0.3252737,10523
0.30663288,10524
0.32733017,10525
0.31255883,10526
0.37348697,10527
0.33498234,10528
0.38021022,10529
0.38124266,10530
0.339632,10531
0.31894076,10532
0.30984506,10533
0.28081614,10534
0.3496052,10535
0.27342516,10536
0.33872747,10537
0.313793,10538
0.34293693,10539
0.363198,10540
0.29472697,10541
0.29227367,10542
0.3222298,10543
0.33968621,10544
0.3145059,10545
0.33004904,10546
0.31792098,10547
0.3488967,10548
0.35557067,10549
0.31842932,10550
0.3624747,10551
0.33559632,10552
0.32965955,10553
0.31282747,10554
0.354024,10555
0.3529545,10556
0.33303022,10557
0.38501742,10558
0.35114413,10559
0.3176576,10560
0.3587752,10561
0.26796982,10562
0.32371515,10563
0.38845968,10564
0.2805195,10565
0.32011238,10566
0.28242472,10567
0.30960715,10568
0.3048241,10569
0.36397573,10570
0.2759711,10571
0.32766813,10572
0.38990748,10573
0.37126243,10574
0.3478147,10575
0.31590968,10576
0.34023106,10577
0.29719293,10578
0.32612103,10579
0.32119924,10580
0.3823224,10581
0.32680783,10582
0.34228057,10583
0.3443033,10584
0.29997924,10585
0.33018458,10586
0.30845797,10587
0.34535027,10588
0.31372017,10589
0.37290853,10590
0.31453913,10591
0.30877274,10592
0.33390918,10593
0.3351796,10594
0.31638503,10595
0.30182058,10596
0.3136876,10597
0.29714793,10598
0.32907996,10599
0.34143078,10600
0.31527278,10601
0.2987846,10602
0.3488255,10603
0.33575624,10604
0.3377453,10605
0.30275834,10606
0.29096523,10607
0.3190862,10608
0.32969806,10609
0.35168356,10610
0.35045058,10611
0.3277194,10612
0.32882887,10613
0.3752151,10614
0.32078785,10615
0.32172853,10616
0.31907755,10617
0.32679886,10618
0.3600778,10619
0.3136189,10620
0.29716414,10621
0.32762426,10622
0.3118353,10623
0.3780381,10624
0.2953999,10625
0.36601454,10626
0.36506495,10627
0.33061683,10628
0.32808873,10629
0.27846974,10630
0.28018332,10631
0.3935786,10632
0.32633537,10633
0.3530723,10634
0.34515113,10635
0.33814287,10636
0.3191505,10637
0.32409936,10638
0.35519105,10639
0.3212754,10640
0.31268364,10641
0.33259025,10642
0.31311256,10643
0.3071298,10644
0.2745058,10645
0.3748201,10646
0.30497032,10647
0.28452933,10648
0.3223611,10649
0.275451,10650
0.28529102,10651
0.3219167,10652
0.29357958,10653
0.32783687,10654
0.33649126,10655
0.3086692,10656
0.33820292,10657
0.30993325,10658
0.2971655,10659
0.36676437,10660
0.3290254,10661
0.33361033,10662
0.32663214,10663
0.35691,10664
0.3336604,10665
0.28107315,10666
0.2993272,10667
0.32734603,10668
0.31224793,10669
0.28163218,10670
0.27409482,10671
0.2996085,10672
0.33606103,10673
0.34473473,10674
0.31804964,10675
0.3689674,10676
0.33868423,10677
0.33182675,10678
0.29126787,10679
0.3734914,10680
0.3262127,10681
0.34718156,10682
0.29464898,10683
0.30599624,10684
0.318112,10685
0.3233518,10686
0.4134437,10687
0.31779468,10688
0.34472618,10689
0.31511873,10690
0.37231922,10691
0.36735952,10692
0.37888354,10693
0.3453258,10694
0.33588126,10695
0.31890735,10696
0.32352722,10697
0.3206709,10698
0.35512495,10699
0.36440647,10700
0.3267181,10701
0.35614273,10702
0.3791259,10703
0.3096584,10704
0.31932825,10705
0.30600345,10706
0.32787475,10707
0.31274977,10708
0.35500312,10709
0.35148492,10710
0.32511044,10711
0.30676386,10712
0.36756575,10713
0.28339988,10714
0.28298992,10715
0.3397154,10716
0.35770154,10717
0.3173446,10718
0.2813242,10719
0.33030325,10720
0.27939266,10721
0.34198704,10722
0.32040638,10723
0.31349146,10724
0.34303936,10725
0.31040955,10726
0.29289326,10727
0.3111411,10728
0.28729603,10729
0.3419731,10730
0.29846302,10731
0.31014436,10732
0.3299626,10733
0.3284008,10734
0.36284834,10735
0.3002038,10736
0.34115696,10737
0.29197562,10738
0.3573705,10739
0.32609463,10740
0.35422575,10741
0.27481526,10742
0.3374706,10743
0.3743095,10744
0.35314137,10745
0.33471924,10746
0.3132397,10747
0.31026548,10748
0.30167532,10749
0.3156324,10750
0.3518828,10751
0.33926895,10752
0.35732636,10753
0.37877178,10754
0.32024923,10755
0.34715912,10756
0.31325388,10757
0.30440873,10758
0.34757307,10759
0.32858485,10760
0.3430794,10761
0.2958511,10762
0.2869677,10763
0.321177,10764
0.32088822,10765
0.31893718,10766
0.32823327,10767
0.3164348,10768
0.3656045,10769
0.32416642,10770
0.34807125,10771
0.3167082,10772
0.30242577,10773
0.3015687,10774
0.33566695,10775
0.34089965,10776
0.3144962,10777
0.30643046,10778
0.3018875,10779
0.3603145,10780
0.36780632,10781
0.33979973,10782
0.3234424,10783
0.29452977,10784
0.31529516,10785
0.36745054,10786
0.31023556,10787
0.35857382,10788
0.29350162,10789
0.3168831,10790
0.34114942,10791
0.31314942,10792
0.28986222,10793
0.3079545,10794
0.3394156,10795
0.37345368,10796
0.3592832,10797
0.33051625,10798
0.33851114,10799
0.2881898,10800
0.3648555,10801
0.2938852,10802
0.32183468,10803
0.31180924,10804
0.3625187,10805
0.29340893,10806
0.3315902,10807
0.36000532,10808
0.33322895,10809
0.34388494,10810
0.35834718,10811
0.29024136,10812
0.31826872,10813
0.31155822,10814
0.2682711,10815
0.3063614,10816
0.36219794,10817
0.31061414,10818
0.33117583,10819
0.3158808,10820
0.30107266,10821
0.28656936,10822
0.3249489,10823
0.36477864,10824
0.29793382,10825
0.3315233,10826
0.33585238,10827
0.3435902,10828
0.29362214,10829
0.33581805,10830
0.2948873,10831
0.31590614,10832
0.3076929,10833
0.3596529,10834
0.26952237,10835
0.30147445,10836
0.3129344,10837
0.3138172,10838
0.34458345,10839
0.29242158,10840
0.28206304,10841
0.32904696,10842
0.34203416,10843
0.29579258,10844
0.34572342,10845
0.35573867,10846
0.2944724,10847
0.36715907,10848
0.33756945,10849
0.30375123,10850
0.3104807,10851
0.34688327,10852
0.35325098,10853
0.34530574,10854
0.37944853,10855
0.34465086,10856
0.34271964,10857
0.3309977,10858
0.27464306,10859
0.32194144,10860
0.3491931,10861
0.33296418,10862
0.37684685,10863
0.33034417,10864
0.36527622,10865
0.32183403,10866
0.29042605,10867
0.31363246,10868
0.36164403,10869
0.31957534,10870
0.3486782,10871
0.31346473,10872
0.36633453,10873
0.29886097,10874
0.31699625,10875
0.31499183,10876
0.3403077,10877
0.35738853,10878
0.3328988,10879
0.3049013,10880
0.3267528,10881
0.34351292,10882
0.3434348,10883
0.34545988,10884
0.3119905,10885
0.3752293,10886
0.33704957,10887
0.32800695,10888
0.34321126,10889
0.33544263,10890
0.30536816,10891
0.29920277,10892
0.3042692,10893
0.34049737,10894
0.30802843,10895
0.31800604,10896
0.36329547,10897
0.27226967,10898
0.28829226,10899
0.33213693,10900
0.33392626,10901
0.36827758,10902
0.3223707,10903
0.35910356,10904
0.3643389,10905
0.30664062,10906
0.3097505,10907
0.31454414,10908
0.31649944,10909
0.3384628,10910
0.35786912,10911
0.2858788,10912
0.35994762,10913
0.32269558,10914
0.29756615,10915
0.36751083,10916
0.2669922,10917
0.31870592,10918
0.3005531,10919
0.3591014,10920
0.33763108,10921
0.31025878,10922
0.35842967,10923
0.35198453,10924
0.30479532,10925
0.30316484,10926
0.33411294,10927
0.38861275,10928
0.32235512,10929
0.35223332,10930
0.3656727,10931
0.37522775,10932
0.33403474,10933
0.32590914,10934
0.32537585,10935
0.3350391,10936
0.31385475,10937
0.31240374,10938
0.35537878,10939
0.3111301,10940
0.32002488,10941
0.29215467,10942
0.32292697,10943
0.2972967,10944
0.3206972,10945
0.34452277,10946
0.34879565,10947
0.32508954,10948
0.36789432,10949
0.3097834,10950
0.36442304,10951
0.30210528,10952
0.31680727,10953
0.33683768,10954
0.3821892,10955
0.35076246,10956
0.32590795,10957
0.31429988,10958
0.31241566,10959
0.31159163,10960
0.27793202,10961
0.3331268,10962
0.32458133,10963
0.3258388,10964
0.31966785,10965
0.33528966,10966
0.30075657,10967
0.35351136,10968
0.36629045,10969
0.2739426,10970
0.3416454,10971
0.2935434,10972
0.3101994,10973
0.3109027,10974
0.28329432,10975
0.2886023,10976
0.38185078,10977
0.3696621,10978
0.32465994,10979
0.36488378,10980
0.29462606,10981
0.2819245,10982
0.31264347,10983
0.28910977,10984
0.30966392,10985
0.3616408,10986
0.27854854,10987
0.33188838,10988
0.28735077,10989
0.33665633,10990
0.31768203,10991
0.30906886,10992
0.28973258,10993
0.2984934,10994
0.33617234,10995
0.30347794,10996
0.33725098,10997
0.35855103,10998
0.30185103,10999
0.2971376,11000
0.33602935,11001
0.33968946,11002
0.3367747,11003
0.37756354,11004
0.31096923,11005
0.344067,11006
0.3137862,11007
0.32070446,11008
0.3559566,11009
0.3131641,11010
0.3354153,11011
0.34054857,11012
0.33433872,11013
0.3297711,11014
0.30738643,11015
0.3143565,11016
0.34040618,11017
0.31204453,11018
0.35540128,11019
0.3405297,11020
0.29456607,11021
0.35632196,11022
0.33086896,11023
0.31015226,11024
0.33314073,11025
0.32670102,11026
0.36467022,11027
0.3178248,11028
0.30321696,11029
0.3348524,11030
0.28390318,11031
0.3294474,11032
0.3380079,11033
0.2960226,11034
0.30565187,11035
0.34107035,11036
0.3065647,11037
0.325741,11038
0.3131975,11039
0.34751275,11040
0.30889425,11041
0.31258294,11042
0.29671973,11043
0.30038914,11044
0.27935615,11045
0.2973239,11046
0.34129,11047
0.30909064,11048
0.327708,11049
0.349205,11050
0.3499602,11051
0.30359083,11052
0.3059447,11053
0.37423143,11054
0.37903607,11055
0.3217694,11056
0.29573634,11057
0.2817852,11058
0.34755725,11059
0.3632689,11060
0.29549688,11061
0.33246672,11062
0.31610882,11063
0.31180823,11064
0.3513897,11065
0.3032626,11066
0.28730875,11067
0.2959174,11068
0.31356078,11069
0.32272422,11070
0.34413013,11071
0.3128765,11072
0.31162962,11073
0.33740944,11074
0.37482858,11075
0.32771802,11076
0.3189717,11077
0.28549027,11078
0.3324726,11079
0.30726328,11080
0.29400936,11081
0.30553383,11082
0.3256686,11083
0.33201697,11084
0.37376386,11085
0.2951084,11086
0.35185868,11087
0.28077257,11088
0.3278016,11089
0.30509996,11090
0.3383254,11091
0.31455827,11092
0.31911698,11093
0.30942494,11094
0.29205787,11095
0.33689427,11096
0.31372613,11097
0.28413182,11098
0.298999,11099
0.2858005,11100
0.31174707,11101
0.3471354,11102
0.31917635,11103
0.36707032,11104
0.27616316,11105
0.30560052,11106
0.3742012,11107
0.30206198,11108
0.29524267,11109
0.37325367,11110
0.33424193,11111
0.323423,11112
0.30714333,11113
0.3394231,11114
0.37250143,11115
0.29753694,11116
0.33775854,11117
0.35795912,11118
0.3062423,11119
0.30739468,11120
0.32392463,11121
0.36153147,11122
0.31177744,11123
0.33240557,11124
0.3630495,11125
0.36093464,11126
0.2893812,11127
0.32792103,11128
0.34890085,11129
0.31106973,11130
0.29898545,11131
0.29225588,11132
0.32003364,11133
0.324223,11134
0.28465292,11135
0.37244004,11136
0.33722514,11137
0.29441118,11138
0.31771976,11139
0.30942184,11140
0.3839332,11141
0.37660348,11142
0.28430074,11143
0.36512846,11144
0.29102927,11145
0.34439927,11146
0.3118862,11147
0.31593966,11148
0.33966136,11149
0.29743528,11150
0.28660282,11151
0.2595327,11152
0.2846666,11153
0.39057162,11154
0.28520113,11155
0.32999367,11156
0.29109037,11157
0.2913819,11158
0.30340755,11159
0.37521338,11160
0.36581683,11161
0.30548388,11162
0.26638457,11163
0.32158077,11164
0.30074415,11165
0.30770674,11166
0.32551,11167
0.3079822,11168
0.30169803,11169
0.3255002,11170
0.3728683,11171
0.29897088,11172
0.34838754,11173
0.29779297,11174
0.29374826,11175
0.37913483,11176
0.30180544,11177
0.3072133,11178
0.33346176,11179
0.3359481,11180
0.32576203,11181
0.31323302,11182
0.39591688,11183
0.3328972,11184
0.31404224,11185
0.29103038,11186
0.3488139,11187
0.36082894,11188
0.3351741,11189
0.369326,11190
0.3409623,11191
0.3177352,11192
0.30103254,11193
0.38867414,11194
0.32209986,11195
0.33192044,11196
0.282255,11197
0.33387583,11198
0.32071498,11199
0.3128041,11200
0.29906926,11201
0.352185,11202
0.32157683,11203
0.38136664,11204
0.37520826,11205
0.34804356,11206
0.39267135,11207
0.35336113,11208
0.33798534,11209
0.35531974,11210
0.32942724,11211
0.2844969,11212
0.3240808,11213
0.32732505,11214
0.33003223,11215
0.30261755,11216
0.32887456,11217
0.37599027,11218
0.31924784,11219
0.3511942,11220
0.3284305,11221
0.3950935,11222
0.33397913,11223
0.32035792,11224
0.307087,11225
0.36729604,11226
0.27552116,11227
0.3672397,11228
0.3798933,11229
0.3385385,11230
0.33865255,11231
0.34326655,11232
0.3250856,11233
0.33850437,11234
0.28150088,11235
0.2818194,11236
0.3153055,11237
0.30861133,11238
0.3331128,11239
0.31842288,11240
0.3537044,11241
0.31037766,11242
0.33795753,11243
0.31228733,11244
0.29423246,11245
0.35513037,11246
0.36277142,11247
0.2949132,11248
0.27480054,11249
0.35524696,11250
0.2690286,11251
0.33864295,11252
0.30642915,11253
0.29236135,11254
0.33493164,11255
0.33439475,11256
0.3172134,11257
0.3192989,11258
0.32164416,11259
0.3044771,11260
0.37046972,11261
0.2868955,11262
0.3476739,11263
0.35939038,11264
0.29544717,11265
0.34043866,11266
0.307531,11267
0.32336634,11268
0.29171944,11269
0.33519763,11270
0.35575813,11271
0.34400672,11272
0.3165431,11273
0.33720332,11274
0.30843905,11275
0.31446862,11276
0.29946637,11277
0.3098739,11278
0.331415,11279
0.34976232,11280
0.3483779,11281
0.33364913,11282
0.36178827,11283
0.33118114,11284
0.3279586,11285
0.31740752,11286
0.29085046,11287
0.34126216,11288
0.35986686,11289
0.32143986,11290
0.3475057,11291
0.33250526,11292
0.32385504,11293
0.2927817,11294
0.34167027,11295
0.33370993,11296
0.34969628,11297
0.35018,11298
0.33901012,11299
0.29968292,11300
0.31466442,11301
0.36482325,11302
0.2938074,11303
0.32498744,11304
0.3562157,11305
0.3367434,11306
0.3300894,11307
0.3138162,11308
0.35295746,11309
0.29050842,11310
0.38475865,11311
0.3622216,11312
0.31332403,11313
0.2930755,11314
0.34745064,11315
0.3286615,11316
0.33351424,11317
0.3124562,11318
0.31668776,11319
0.34632835,11320
0.2813025,11321
0.3102876,11322
0.33012086,11323
0.30816415,11324
0.35774338,11325
0.32830474,11326
0.32253996,11327
0.3043638,11328
0.32074073,11329
0.32377034,11330
0.3128335,11331
0.28393024,11332
0.30045503,11333
0.32100666,11334
0.3552608,11335
0.35424632,11336
0.3379929,11337
0.30052125,11338
0.26776516,11339
0.3529116,11340
0.29493248,11341
0.3414037,11342
0.2973612,11343
0.3636784,11344
0.3671796,11345
0.34843746,11346
0.35948628,11347
0.33204013,11348
0.3394472,11349
0.31219116,11350
0.34963384,11351
0.34228826,11352
0.30258626,11353
0.3137798,11354
0.35827315,11355
0.36204973,11356
0.2835971,11357
0.30176002,11358
0.3277653,11359
0.298993,11360
0.3251322,11361
0.3025562,11362
0.2892755,11363
0.29990384,11364
0.34224895,11365
0.34505725,11366
0.3382271,11367
0.30090132,11368
0.32673007,11369
0.2924595,11370
0.31776142,11371
0.28271163,11372
0.32287097,11373
0.36701822,11374
0.29312336,11375
0.34098035,11376
0.34923333,11377
0.30560535,11378
0.3535095,11379
0.3415606,11380
0.34453666,11381
0.309415,11382
0.30300826,11383
0.38660815,11384
0.31449217,11385
0.33803642,11386
0.31490844,11387
0.41183397,11388
0.3313742,11389
0.32219553,11390
0.36944544,11391
0.34988484,11392
0.31418478,11393
0.3308154,11394
0.31492642,11395
0.34915715,11396
0.30286264,11397
0.3115573,11398
0.3088903,11399
0.3290071,11400
0.31308722,11401
0.31405234,11402
0.29308155,11403
0.36329475,11404
0.32618666,11405
0.34567297,11406
0.31856003,11407
0.37395924,11408
0.3113067,11409
0.2926031,11410
0.3112847,11411
0.29298973,11412
0.30318838,11413
0.28963798,11414
0.28955007,11415
0.293603,11416
0.34972757,11417
0.3543127,11418
0.34756106,11419
0.31301627,11420
0.31347483,11421
0.30992013,11422
0.34022403,11423
0.3584875,11424
0.32215106,11425
0.33006084,11426
0.34584552,11427
0.3448118,11428
0.30258098,11429
0.31301138,11430
0.3167826,11431
0.31866533,11432
0.30996618,11433
0.31953108,11434
0.337675,11435
0.2872443,11436
0.36233383,11437
0.28049713,11438
0.3314356,11439
0.32479638,11440
0.34652966,11441
0.32817218,11442
0.37598604,11443
0.3583048,11444
0.35006952,11445
0.3776907,11446
0.37213582,11447
0.31824097,11448
0.46194172,11449
0.3191326,11450
0.32070583,11451
0.34459543,11452
0.3367698,11453
0.32680634,11454
0.30855644,11455
0.33001047,11456
0.33378685,11457
0.29682377,11458
0.33026886,11459
0.3006708,11460
0.35985637,11461
0.40252975,11462
0.3299372,11463
0.3275736,11464
0.34449643,11465
0.2868286,11466
0.30947906,11467
0.33279434,11468
0.36925143,11469
0.30733046,11470
0.3379422,11471
0.35771015,11472
0.3450539,11473
0.34039515,11474
0.3583197,11475
0.32626602,11476
0.35446793,11477
0.37622762,11478
0.39403766,11479
0.31888288,11480
0.35193396,11481
0.3268897,11482
0.31015253,11483
0.31795138,11484
0.2854386,11485
0.34450483,11486
0.34967524,11487
0.31837398,11488
0.36275488,11489
0.3215068,11490
0.31683588,11491
0.31915975,11492
0.3205475,11493
0.3158576,11494
0.29950643,11495
0.31896272,11496
0.31489202,11497
0.40214106,11498
0.32913455,11499
0.33854252,11500
0.35766846,11501
0.3371254,11502
0.30239123,11503
0.38228816,11504
0.30496734,11505
0.33810902,11506
0.28727025,11507
0.3717269,11508
0.28754085,11509
0.33126763,11510
0.36634016,11511
0.32366353,11512
0.33548138,11513
0.38075414,11514
0.31256664,11515
0.35485214,11516
0.40813872,11517
